car_num,단속일시,과태료,단속지역,단속장소,단속조명,사진,처리상태,적용법조,위반내용,차종,차명,차량구분,견인지시,발행번호,단속구분
20거8657,2021-12-21 14:51,32000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승용,A6 2.0 TFSI,일반,미견인,,주행형CCTV
52소5496,2021-12-21 14:51,32000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
서울98사1781,2021-12-21 14:51,40000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,특수,기흥고소작업차,일반,미견인,,주행형CCTV
27러5859,2021-12-21 14:51,32000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승용,K7,일반,미견인,,주행형CCTV
66보8074,2021-12-21 14:51,32000,청량리동,서울 동대문구 청량리동 819,C14,6,단속,33,주차금지(황색점선)구역,승용,라세티 2.0 디젤,일반,미견인,,주행형CCTV
71나2871,2021-12-21 14:52,40000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승합,그랜드 카니발,일반,미견인,,주행형CCTV
10모0995,2021-12-21 14:52,32000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
59마2475,2021-12-21 14:52,32000,청량리동,서울 동대문구 청량리동 819,C14,6,단속,33,주차금지(황색점선)구역,승용,SM3,일반,미견인,,주행형CCTV
서울33자5186,2021-12-21 14:53,64000,청량리동,서울 동대문구 청량리동 819,C14,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
24노4366,2021-02-17 13:25,32000,답십리동,서울 동대문구 답십리동 532-1,C15,6,자납,32,횡단보도,승용,K3,일반,미견인,,주행형CCTV
82라3460,2021-02-17 13:42,40000,답십리동,서울 동대문구 답십리동 532-1,C15,6,압류해제수납,32,횡단보도,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
61라1900,2021-02-19 13:24,64000,답십리동,서울 동대문구 답십리동 446-25,C15,6,자납,33,주차금지(황색점선)구역,승용,카니발 하이리무진,일반,미견인,,주행형CCTV
25구2114,2021-02-26 13:26,64000,답십리동,서울 동대문구 답십리동 439-97,C15,6,자납,33,주차금지(황색점선)구역,승용,K5,일반,미견인,,주행형CCTV
28머1439,2021-02-26 13:40,80000,장안동,서울 동대문구 장안동 240-8,C15,6,수시분수납,33,주차금지(황색점선)구역,승용,카렌스,일반,미견인,,주행형CCTV
150허3067,2021-03-05 14:08,40000,휘경동,서울 동대문구 휘경동 372-4,C15,6,수시분수납,32,안전지대,승용,그랜저 하이브리드,일반,미견인,,주행형CCTV
67노7931,2021-03-05 14:08,32000,휘경동,서울 동대문구 휘경동 372-4,C15,6,자납,32,안전지대,승용,SM5 LPLi,일반,미견인,,주행형CCTV
61허4452,2021-03-05 14:08,32000,휘경동,서울 동대문구 휘경동 372-4,C15,6,자납,32,안전지대,승용,,일반,미견인,,주행형CCTV
91라0638,2021-03-07 11:36,32000,용두동,서울 동대문구 용두동 237-11,C15,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ내장탑차 (PORTER Ⅱ),일반,미견인,,주행형CCTV
64서5001,2021-03-07 11:37,32000,용두동,서울 동대문구 용두동 255-40,C15,6,자납,33,다리,승용,마티즈 1.0 DOHC,일반,미견인,,주행형CCTV
17주6893,2021-03-07 11:38,40000,신설동,서울 동대문구 신설동 92-42,C15,6,수시분수납,33,다리,승용,코란도C,일반,미견인,,주행형CCTV
서울32자2236,2021-03-07 11:38,40000,용두동,서울 동대문구 용두동 255-41,C15,6,수시분수납,33,다리,승용,그랜저(GRANDEUR),일반,미견인,,주행형CCTV
247루5804,2021-03-07 11:38,40000,용두동,서울 동대문구 용두동 255-41,C15,6,압류,33,다리,승용,모닝,일반,미견인,,주행형CCTV
서울36바1407,2021-03-07 11:39,32000,신설동,서울 동대문구 신설동 92-43,C15,6,자납,33,다리,승용,K5,일반,미견인,,주행형CCTV
서울31바2687,2021-03-07 11:39,16000,신설동,서울 동대문구 신설동 92-43,C15,6,자납,33,다리,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
30수4400,2021-03-07 11:39,32000,신설동,서울 동대문구 신설동 92-42,C15,6,자납,33,다리,승용,짚 체로키 2.4,일반,미견인,,주행형CCTV
97오3393,2021-03-07 11:39,32000,용두동,서울 동대문구 용두동 255-41,C15,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
51라4191,2021-03-07 11:39,40000,신설동,서울 동대문구 신설동 92-42,C15,6,압류,33,다리,승용,체어맨,일반,미견인,,주행형CCTV
18모6886,2021-03-07 11:42,40000,신설동,서울 동대문구 청계천로 447 (신설동),C15,6,수시분수납,32,횡단보도,승용,쏘렌토,일반,미견인,,주행형CCTV
77더5424,2021-03-07 11:42,50000,신설동,서울 동대문구 청계천로 447 (신설동),C15,6,압류,32,횡단보도,승합,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
137오7254,2021-03-07 11:43,32000,신설동,서울 동대문구 신설동 109-2,C15,6,자납,33,주차금지(황색점선)구역,승용,EQ900,일반,미견인,,주행형CCTV
16루9103,2021-03-07 11:47,32000,신설동,서울 동대문구 신설동 92-34,C15,6,자납,32,횡단보도,승용,아반떼(AVANTE),일반,미견인,,주행형CCTV
86오8843,2021-03-07 11:48,40000,신설동,서울 동대문구 신설동 92-34,C15,6,압류,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ 내장탑차 (PORTER Ⅱ),일반,미견인,,주행형CCTV
75더3475,2021-03-07 11:48,50000,신설동,서울 동대문구 신설동 92-34,C15,6,압류,32,보도,승합,카니발LPG,일반,미견인,,주행형CCTV
181노2770,2021-03-07 11:49,32000,신설동,서울특별시 동대문구 왕산로 지하 1,C15,6,자납,32,주정차금지(황색실선)구역,승용,GV80,일반,미견인,,주행형CCTV
92버7063,2021-03-07 11:49,40000,신설동,서울 동대문구 신설동 97-8,C15,6,압류,32,주정차금지(황색실선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
86로0905,2021-03-11 11:09,32000,답십리동,서울특별시 동대문구 황물로 97,C15,6,자납,33,주차금지(황색점선)구역,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
93다4606,2021-03-11 11:09,32000,답십리동,서울 동대문구 답십리동 482-55,C15,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ(PORTERⅡ),일반,미견인,,주행형CCTV
서울89자2434,2021-03-11 11:09,32000,답십리동,서울특별시 동대문구 황물로 97,C15,6,자납,33,주차금지(황색점선)구역,화물4톤이하,라보롱카고,일반,미견인,,주행형CCTV
67나4543,2021-03-11 14:10,32000,휘경동,서울 동대문구 휘경동 119-3,C15,6,자납,32,주정차금지(황색실선)구역,승용,마칸 S 디젤,일반,미견인,,주행형CCTV
24무8692,2021-03-11 14:10,32000,휘경동,서울 동대문구 휘경동 119-3,C15,6,자납,32,소화전,승용,티볼리,일반,미견인,,주행형CCTV
경기93아3561,2021-03-11 14:11,32000,휘경동,서울 동대문구 휘경동 120-10,C15,6,자납,33,주차금지(황색점선)구역,화물4톤이하,포터Ⅱ (PORTERⅡ),일반,미견인,,주행형CCTV
66거5995,2021-03-11 14:12,40000,이문동,서울 동대문구 이문동 85-51,C15,6,압류,33,주차금지(황색점선)구역,승용,스파크 1.0 DOHC,일반,미견인,,주행형CCTV
91고0703,2021-03-11 14:13,32000,이문동,서울 동대문구 이문동 85-90,C15,6,자납,32,횡단보도,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
09보0940,2021-03-11 14:29,40000,휘경동,서울 동대문구 휘경동 372-4,C15,6,수시분수납,32,안전지대,승용,K3,일반,미견인,,주행형CCTV
06거6817,2021-03-11 14:29,40000,휘경동,서울 동대문구 휘경동 372-4,C15,6,수시분수납,32,안전지대,승용,투싼(TUCSON),일반,미견인,,주행형CCTV
60주1314,2021-03-11 14:29,32000,휘경동,서울 동대문구 휘경동 139-27,C15,6,자납,33,주차금지(황색점선)구역,승용,쏘나타 (SONATA) 하이브리드,일반,미견인,,주행형CCTV
서울84사2235,2021-03-11 14:29,32000,휘경동,서울 동대문구 휘경동 372-4,C15,6,자납,32,안전지대,화물4톤이하,이－마이티,일반,미견인,,주행형CCTV
12거1033,2021-03-11 14:29,32000,휘경동,서울 동대문구 휘경동 372-4,C15,6,자납,32,안전지대,승용,SM5,일반,미견인,,주행형CCTV
26로1612,2021-03-11 14:29,32000,휘경동,서울 동대문구 휘경동 372-4,C15,6,자납,32,안전지대,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
61허4452,2021-03-11 14:29,32000,휘경동,서울 동대문구 휘경동 372-4,C15,6,자납,32,안전지대,승용,,일반,미견인,,주행형CCTV
18고7288,2021-03-11 14:29,32000,휘경동,서울 동대문구 휘경동 372-4,C15,6,자납,32,안전지대,승용,익스플로러,일반,미견인,,주행형CCTV
17구7510,2021-03-15 9:58,32000,제기동,서울 동대문구 제기동 856,C15,6,자납,33,다리,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
35나0205,2021-03-15 9:59,32000,제기동,서울 동대문구 제기동 135-89,C15,6,자납,33,주차금지(황색점선)구역,승용,BMW i3,일반,미견인,,주행형CCTV
20저1054,2021-03-15 9:59,32000,제기동,서울 동대문구 제기동 135-89,C15,6,자납,33,주차금지(황색점선)구역,승용,벤츠 EQC 400 4MATIC,일반,미견인,,주행형CCTV
280너2794,2021-03-15 10:00,32000,제기동,서울 동대문구 제기동 136-207,C15,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
49라4181,2021-03-15 10:00,32000,제기동,서울 동대문구 제기동 136-207,C15,6,자납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
49오9365,2021-03-15 10:00,32000,제기동,서울 동대문구 제기동 136-207,C15,6,자납,33,주차금지(황색점선)구역,승용,카렌스,일반,미견인,,주행형CCTV
92노0664,2021-03-15 10:35,32000,용두동,서울 동대문구 용두동 150-38,C15,6,자납,32,주정차금지(황색실선)구역,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
11주5517,2021-03-15 14:35,32000,용두동,서울 동대문구 용두동 151-1,C15,6,자납,33,주차금지(황색점선)구역,승용,제네시스(GENESIS),일반,미견인,,주행형CCTV
271거7288,2021-03-15 14:36,40000,용두동,서울 동대문구 용두동 206-1,C15,6,압류해제수납,34,교통소통장애,승용,SM3,일반,미견인,,주행형CCTV
83소7743,2021-03-15 14:36,40000,용두동,서울 동대문구 용두동 212-1,C15,6,압류예정분수납,34,교통소통장애,화물4톤이하,포터Ⅱ(PORTERⅡ),일반,미견인,,주행형CCTV
40저2293,2021-03-15 14:36,32000,용두동,서울 동대문구 용두동 207-6,C15,6,자납,33,주차금지(황색점선)구역,승용,모닝,일반,미견인,,주행형CCTV
28러2989,2021-03-15 14:36,32000,용두동,서울 동대문구 용두동 206-1,C15,6,자납,32,보도,승용,짚 레니게이드 2.4,일반,미견인,,주행형CCTV
69오7646,2021-03-15 14:36,32000,용두동,서울 동대문구 용두동 206-1,C15,6,자납,33,주차금지(황색점선)구역,승용,로체,일반,미견인,,주행형CCTV
52부4757,2021-03-15 14:36,32000,용두동,서울 동대문구 용두동 205-6,C15,6,자납,33,주차금지(황색점선)구역,승용,카니발,일반,미견인,,주행형CCTV
07구1796,2021-03-15 14:36,32000,용두동,서울 동대문구 용두동 212-1,C15,6,자납,34,교통소통장애,승용,모닝,일반,미견인,,주행형CCTV
66고4455,2021-03-15 14:37,40000,용두동,서울 동대문구 용두동 213-2,C15,6,수시분수납,34,교통소통장애,승용,말리부 2.0 DOHC,일반,미견인,,주행형CCTV
84부8485,2021-03-15 14:37,32000,용두동,서울 동대문구 용두동 756-13,C15,6,자납,34,교통소통장애,화물4톤이하,코란도스포츠,일반,미견인,,주행형CCTV
13무1579,2021-03-15 14:37,40000,용두동,서울 동대문구 용두동 216,C15,6,압류,34,교통소통장애,승용,윈스톰2.0S디젤2WD AT 7인승,일반,미견인,,주행형CCTV
서울43머8050,2021-03-15 14:38,40000,신설동,서울 동대문구 신설동 46-2,C15,6,압류해제수납,32,주정차금지(황색실선)구역,승용,NEW 그랜저XG(NEW GRANDEUR XG),일반,미견인,,주행형CCTV
22노4256,2021-03-15 14:38,40000,신설동,서울 동대문구 신설동 91-321,C15,6,수시분수납,34,교통소통장애,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
64주5891,2021-03-15 14:38,32000,신설동,서울 동대문구 신설동 42-3,C15,6,자납,34,교통소통장애,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
04모2190,2021-03-15 14:39,40000,신설동,서울 동대문구 신설동 38-1,C15,6,압류해제수납,33,주차금지(황색점선)구역,승용,SM7,일반,미견인,,주행형CCTV
93로8636,2021-03-15 14:40,32000,용두동,서울 동대문구 용두동 756-15,C15,6,자납,32,보도,화물4톤이하,그랜드 스타렉스(GRAND STAREX),일반,미견인,,주행형CCTV
325나2874,2021-03-15 14:41,40000,용두동,서울 동대문구 용두동 217-3,C15,6,압류해제수납,33,주차금지(황색점선)구역,승용,G70,일반,미견인,,주행형CCTV
61머9690,2021-03-15 14:41,32000,용두동,서울 동대문구 용두동 201-23,C15,6,자납,32,횡단보도,승용,모닝,일반,미견인,,주행형CCTV
262서9838,2021-03-17 10:25,40000,용두동,서울 동대문구 용두동 237-69,C15,6,독촉분수납,34,주차방법위반,승용,E220 d,일반,미견인,,주행형CCTV
83소0500,2021-03-17 10:25,40000,용두동,서울 동대문구 용두동 255-97,C15,6,수시분수납,34,주차방법위반,화물4톤이하,봉고Ⅲ 1톤,일반,미견인,,주행형CCTV
68어4860,2021-03-17 10:25,40000,용두동,서울 동대문구 용두동 237-70,C15,6,수시분수납,34,주차방법위반,승용,K7,일반,미견인,,주행형CCTV
331너2751,2021-03-17 10:26,40000,용두동,서울 동대문구 용두동 255-9,C15,6,독촉분수납,34,주차방법위반,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
54구7223,2021-03-17 10:26,32000,용두동,서울 동대문구 용두동 255-10,C15,6,자납,34,주차방법위반,승용,레이,일반,미견인,,주행형CCTV
05거7383,2021-03-17 10:26,32000,용두동,서울 동대문구 용두동 255-10,C15,6,자납,34,주차방법위반,승용,G80,일반,미견인,,주행형CCTV
140하3121,2021-03-17 10:26,32000,용두동,서울 동대문구 용두동 237-11,C15,6,자납,34,주차방법위반,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
76소8915,2021-03-17 10:26,40000,용두동,서울 동대문구 용두동 237-11,C15,6,자납,34,주차방법위반,승합,그랜드 카니발,일반,미견인,,주행형CCTV
01부7918,2021-03-17 10:26,32000,용두동,서울 동대문구 용두동 237-11,C15,6,자납,34,주차방법위반,승용,SM3,일반,미견인,,주행형CCTV
111조5242,2021-03-18 14:50,40000,제기동,서울특별시 동대문구 왕산로19마길 3,C15,6,수시분수납,33,주차금지(황색점선)구역,승용,싼타페(SANTAFE),일반,미견인,,주행형CCTV
68서6533,2021-03-18 14:50,32000,제기동,서울 동대문구 제기동 1158-11,C15,6,자납,33,주차금지(황색점선)구역,승용,K5,일반,미견인,,주행형CCTV
01마9063,2021-03-18 14:51,40000,제기동,서울 동대문구 제기동 1158-68,C15,6,수시분수납,33,주차금지(황색점선)구역,승용,테라칸(TERRACAN),일반,미견인,,주행형CCTV
07우6426,2021-03-18 14:52,32000,제기동,서울 동대문구 제기동 1158-68,C15,6,자납,33,주차금지(황색점선)구역,승용,레이,일반,미견인,,주행형CCTV
20저1054,2021-03-19 10:00,40000,제기동,서울 동대문구 제기동 135-89,C15,6,독촉분수납,33,주차금지(황색점선)구역,승용,벤츠 EQC 400 4MATIC,일반,미견인,,주행형CCTV
51주6822,2021-03-19 10:00,40000,제기동,서울 동대문구 제기동 135-89,C15,6,독촉분수납,33,주차금지(황색점선)구역,승용,아슬란(ASLAN),일반,미견인,,주행형CCTV
서울34아4049,2021-03-19 10:00,32000,제기동,서울 동대문구 제기동 856,C15,6,자납,33,다리,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
33어0739,2021-03-19 10:01,32000,제기동,서울 동대문구 제기동 135-91,C15,6,자납,33,주차금지(황색점선)구역,승용,QM3,일반,미견인,,주행형CCTV
52조1691,2021-03-19 10:02,32000,제기동,서울 동대문구 제기동 136-207,C15,6,자납,33,주차금지(황색점선)구역,승용,마티즈 0.8S AT,일반,미견인,,주행형CCTV
28주5628,2021-03-19 10:02,32000,제기동,서울 동대문구 제기동 136-207,C15,6,자납,33,주차금지(황색점선)구역,승용,쏘나타(SONATA),일반,미견인,,주행형CCTV
